STARTING PORTFOLIO BACKTEST - Initial Capital: Rs. 500000.0
--------------------------------------------------
[2019-02-27] BUY  ABBOTINDIA | Qty:    6 | Cost: Rs. 44236.20
[2019-02-27] SELL ACE        | Reason: TRAILING STOP        | PnL: Rs.   193.50
[2019-02-27] BUY  ADANIGREEN | Qty: 1519 | Cost: Rs. 49975.10
[2019-02-27] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.   766.30
[2019-02-27] BUY  APLAPOLLO  | Qty:  432 | Cost: Rs. 49939.20
[2019-02-27] SELL BLUESTARCO | Reason: TRAILING STOP        | PnL: Rs.   722.10
[2019-02-27] BUY  BORORENEW  | Qty:  689 | Cost: Rs. 49952.50
[2019-02-27] SELL BRITANNIA  | Reason: TRAILING STOP        | PnL: Rs.   912.00
[2019-02-27] BUY  CANBK      | Qty: 1161 | Cost: Rs. 49957.83
[2019-02-28] SELL AUROPHARMA | Reason: TRAILING STOP        | PnL: Rs.   224.00
[2019-02-28] BUY  AXISBANK   | Qty:   70 | Cost: Rs. 49668.50
[2019-02-28] SELL BORORENEW  | Reason: HARD STOP (1%)       | PnL: Rs.  -551.20
[2019-02-28] BUY  CARBORUNIV | Qty:  134 | Cost: Rs. 49841.30
[2019-03-01] SELL ABBOTINDIA | Reason: TRAILING STOP        | PnL: Rs.  -235.80
[2019-03-01] BUY  AIAENG     | Qty:   28 | Cost: Rs. 49739.20
[2019-03-01] SELL AXISBANK   | Reason: HARD STOP (1%)       | PnL: Rs.  -500.50
[2019-03-01] BUY  BANKBARODA | Qty:  462 | Cost: Rs. 49942.20
[2019-03-05] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.  2772.00
[2019-03-05] BUY  CCL        | Qty:  175 | Cost: Rs. 49988.75
[2019-03-06] SELL 3MINDIA    | Reason: TRAILING STOP        | PnL: Rs.   860.80
[2019-03-06] BUY  ACC        | Qty:   32 | Cost: Rs. 49740.80
[2019-03-06] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs.  3797.50
[2019-03-06] BUY  ADANIPORTS | Qty:  148 | Cost: Rs. 49883.40
[2019-03-06] SELL APLAPOLLO  | Reason: TRAILING STOP        | PnL: Rs. 10238.40
[2019-03-06] BUY  APOLLOHOSP | Qty:   41 | Cost: Rs. 48902.75
[2019-03-06] BUY  ARE_M      | Qty:   66 | Cost: Rs. 49305.30
[2019-03-06] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  1848.00
[2019-03-06] BUY  BATAINDIA  | Qty:   37 | Cost: Rs. 49740.95
[2019-03-06] SELL BHARATFORG | Reason: TRAILING STOP        | PnL: Rs.  1205.40
[2019-03-06] BUY  BLS        | Qty: 1841 | Cost: Rs. 49983.15
[2019-03-06] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.  4992.30
[2019-03-06] BUY  CANFINHOME | Qty:  172 | Cost: Rs. 49794.00
[2019-03-06] SELL CARBORUNIV | Reason: TRAILING STOP        | PnL: Rs.  1360.10
[2019-03-06] BUY  CDSL       | Qty:  209 | Cost: Rs. 49951.00
[2019-03-07] SELL AIAENG     | Reason: TRAILING STOP        | PnL: Rs.   383.60
[2019-03-07] BUY  AMBER      | Qty:   67 | Cost: Rs. 49844.65
[2019-03-07] SELL APOLLOHOSP | Reason: TRAILING STOP        | PnL: Rs.  -237.80
[2019-03-07] SELL ARE_M      | Reason: TRAILING STOP        | PnL: Rs.  -293.70
[2019-03-07] BUY  AVANTIFEED | Qty:  123 | Cost: Rs. 49919.55
[2019-03-07] BUY  BAJAJHLDNG | Qty:   15 | Cost: Rs. 49115.25
[2019-03-07] SELL CDSL       | Reason: HARD STOP (1%)       | PnL: Rs. -1159.95
[2019-03-07] BUY  CENTURYTEX | Qty:   58 | Cost: Rs. 49529.10
[2019-03-08] SELL AMBER      | Reason: HARD STOP (1%)       | PnL: Rs.  -988.25
[2019-03-08] BUY  BALAMINES  | Qty:  105 | Cost: Rs. 49633.50
[2019-03-08] SELL BATAINDIA  | Reason: HARD STOP (1%)       | PnL: Rs.  -569.80
[2019-03-08] BUY  BRIGADE    | Qty:  335 | Cost: Rs. 49965.25
[2019-03-08] SELL CANFINHOME | Reason: TRAILING STOP        | PnL: Rs.  -352.60
[2019-03-08] SELL CCL        | Reason: TRAILING STOP        | PnL: Rs.   297.50
[2019-03-08] BUY  CENTRALBK  | Qty: 1517 | Cost: Rs. 49985.15
[2019-03-11] BUY  ALKYLAMINE | Qty:  148 | Cost: Rs. 49720.60
[2019-03-11] SELL BALAMINES  | Reason: TRAILING STOP        | PnL: Rs.   -63.00
[2019-03-11] BUY  BHARTIARTL | Qty:  152 | Cost: Rs. 49802.80
[2019-03-11] SELL BRIGADE    | Reason: HARD STOP (1%)       | PnL: Rs.  -820.75
[2019-03-11] BUY  CERA       | Qty:   19 | Cost: Rs. 49397.15
[2019-03-12] SELL ACC        | Reason: TRAILING STOP        | PnL: Rs.  1217.60
[2019-03-12] BUY  ADANIENSOL | Qty:  232 | Cost: Rs. 49868.40
[2019-03-12] SELL ALKYLAMINE | Reason: TRAILING STOP        | PnL: Rs.  -333.00
[2019-03-12] BUY  ALLCARGO   | Qty: 1841 | Cost: Rs. 49983.15
[2019-03-12] SELL AVANTIFEED | Reason: TRAILING STOP        | PnL: Rs.  5196.75
[2019-03-12] BUY  BALKRISIND | Qty:   53 | Cost: Rs. 49578.85
[2019-03-13] SELL ADANIENSOL | Reason: TRAILING STOP        | PnL: Rs.  -429.20
[2019-03-13] BUY  ADANIGREEN | Qty: 1257 | Cost: Rs. 49965.75
[2019-03-13] SELL BAJAJHLDNG | Reason: TRAILING STOP        | PnL: Rs.   651.00
[2019-03-13] SELL BALKRISIND | Reason: TRAILING STOP        | PnL: Rs.  -344.50
[2019-03-13] BUY  BAYERCROP  | Qty:   11 | Cost: Rs. 47785.10
[2019-03-13] BUY  BEL        | Qty: 1602 | Cost: Rs. 49982.40
[2019-03-13] SELL BHARTIARTL | Reason: TRAILING STOP        | PnL: Rs.   592.80
[2019-03-13] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.  4326.35
[2019-03-13] BUY  CANBK      | Qty: 1012 | Cost: Rs. 49972.56
[2019-03-13] BUY  CAPLIPOINT | Qty:  116 | Cost: Rs. 49833.60
[2019-03-13] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.  1592.85
[2019-03-13] SELL CENTURYTEX | Reason: TRAILING STOP        | PnL: Rs.  2343.20
[2019-03-14] BUY  ABB        | Qty:   48 | Cost: Rs. 49152.00
[2019-03-14] SELL ADANIGREEN | Reason: HARD STOP (1%)       | PnL: Rs. -1508.40
[2019-03-14] SELL ADANIPORTS | Reason: TRAILING STOP        | PnL: Rs.  4284.60
[2019-03-14] BUY  AMBER      | Qty:   61 | Cost: Rs. 49727.20
[2019-03-14] BUY  ASTERDM    | Qty:  317 | Cost: Rs. 49911.65
[2019-03-14] BUY  ASTRAZEN   | Qty:   24 | Cost: Rs. 48129.60
[2019-03-14] SELL BAYERCROP  | Reason: TRAILING STOP        | PnL: Rs.  -137.50
[2019-03-14] SELL BEL        | Reason: TRAILING STOP        | PnL: Rs.  -240.30
[2019-03-14] BUY  BLUESTARCO | Qty:  147 | Cost: Rs. 49730.10
[2019-03-14] BUY  BOSCHLTD   | Qty:    2 | Cost: Rs. 37119.00
[2019-03-14] SELL CANBK      | Reason: TRAILING STOP        | PnL: Rs.  -202.40
[2019-03-14] SELL CAPLIPOINT | Reason: HARD STOP (1%)       | PnL: Rs.  -545.20
[2019-03-14] BUY  CASTROLIND | Qty:  300 | Cost: Rs. 49935.00
[2019-03-14] SELL CERA       | Reason: TRAILING STOP        | PnL: Rs.   204.25
[2019-03-15] SELL ABB        | Reason: TRAILING STOP        | PnL: Rs.  -218.40
[2019-03-15] BUY  ALKEM      | Qty:   28 | Cost: Rs. 49291.20
[2019-03-15] SELL ALLCARGO   | Reason: TRAILING STOP        | PnL: Rs.  5246.85
[2019-03-15] SELL AMBER      | Reason: HARD STOP (1%)       | PnL: Rs. -1238.30
[2019-03-15] SELL ASTERDM    | Reason: HARD STOP (1%)       | PnL: Rs.  -776.65
[2019-03-15] SELL ASTRAZEN   | Reason: HARD STOP (1%)       | PnL: Rs.  -830.40
[2019-03-15] BUY  AXISBANK   | Qty:   68 | Cost: Rs. 49986.80
[2019-03-15] BUY  BAJFINANCE | Qty:   17 | Cost: Rs. 48632.75
[2019-03-15] BUY  BANKBARODA | Qty:  423 | Cost: Rs. 49977.45
[2019-03-15] BUY  BATAINDIA  | Qty:   36 | Cost: Rs. 49471.20
[2019-03-15] BUY  BHARATFORG | Qty:   93 | Cost: Rs. 49806.15
[2019-03-15] BUY  BLUEDART   | Qty:   15 | Cost: Rs. 49281.00
[2019-03-15] SELL BLUESTARCO | Reason: TRAILING STOP        | PnL: Rs.  -441.00
[2019-03-15] SELL BOSCHLTD   | Reason: HARD STOP (1%)       | PnL: Rs.  -388.50
[2019-03-15] BUY  BPCL       | Qty:  133 | Cost: Rs. 49914.90
[2019-03-15] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.  -330.00
[2019-03-15] BUY  CEATLTD    | Qty:   42 | Cost: Rs. 48936.30
[2019-03-18] BUY  ABBOTINDIA | Qty:    6 | Cost: Rs. 44173.80
[2019-03-18] SELL BATAINDIA  | Reason: HARD STOP (1%)       | PnL: Rs. -1256.40
[2019-03-18] BUY  BDL        | Qty:  343 | Cost: Rs. 49872.20
[2019-03-18] SELL BHARATFORG | Reason: HARD STOP (1%)       | PnL: Rs. -1701.90
[2019-03-18] BUY  BRIGADE    | Qty:  306 | Cost: Rs. 49893.30
[2019-03-18] SELL CEATLTD    | Reason: HARD STOP (1%)       | PnL: Rs.  -802.20
[2019-03-19] SELL ABBOTINDIA | Reason: TRAILING STOP        | PnL: Rs.   -18.90
[2019-03-19] BUY  ABCAPITAL  | Qty:  478 | Cost: Rs. 49974.90
[2019-03-19] SELL ALKEM      | Reason: TRAILING STOP        | PnL: Rs.   350.00
[2019-03-19] BUY  ALKYLAMINE | Qty:  148 | Cost: Rs. 49757.60
[2019-03-19] BUY  BAJAJHLDNG | Qty:   14 | Cost: Rs. 47004.30
[2019-03-19] SELL BAJFINANCE | Reason: TRAILING STOP        | PnL: Rs.  1022.55
[2019-03-19] BUY  BANKINDIA  | Qty:  497 | Cost: Rs. 49998.20
[2019-03-19] SELL BDL        | Reason: HARD STOP (1%)       | PnL: Rs.  -548.80
[2019-03-19] SELL BRIGADE    | Reason: TRAILING STOP        | PnL: Rs.  -443.70
[2019-03-19] BUY  CENTRALBK  | Qty: 1436 | Cost: Rs. 49972.80
[2019-03-19] BUY  CENTURYPLY | Qty:  245 | Cost: Rs. 49955.50
[2019-03-20] SELL ALKYLAMINE | Reason: HARD STOP (1%)       | PnL: Rs.  -717.80
[2019-03-20] BUY  APLAPOLLO  | Qty:  355 | Cost: Rs. 49913.00
[2019-03-20] SELL AXISBANK   | Reason: TRAILING STOP        | PnL: Rs.  1404.20
[2019-03-20] SELL BANKINDIA  | Reason: TRAILING STOP        | PnL: Rs.   -24.85
[2019-03-20] BUY  BHEL       | Qty:  729 | Cost: Rs. 49972.95
[2019-03-20] BUY  BIOCON     | Qty:  159 | Cost: Rs. 49933.95
[2019-03-20] SELL BLUEDART   | Reason: TRAILING STOP        | PnL: Rs.  1953.75
[2019-03-20] SELL BPCL       | Reason: HARD STOP (1%)       | PnL: Rs.  -950.95
[2019-03-20] SELL CENTRALBK  | Reason: HARD STOP (1%)       | PnL: Rs.  -502.60
[2019-03-20] SELL CENTURYPLY | Reason: HARD STOP (1%)       | PnL: Rs.  -796.25
[2019-03-20] BUY  CERA       | Qty:   18 | Cost: Rs. 48564.90
[2019-03-22] SELL ABCAPITAL  | Reason: HARD STOP (1%)       | PnL: Rs.  -908.20
[2019-03-22] BUY  ACC        | Qty:   31 | Cost: Rs. 49071.45
[2019-03-22] BUY  APARINDS   | Qty:   74 | Cost: Rs. 49361.70
[2019-03-22] SELL APLAPOLLO  | Reason: TRAILING STOP        | PnL: Rs.  -248.50
[2019-03-22] BUY  ASTERDM    | Qty:  314 | Cost: Rs. 49878.90
[2019-03-22] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.   824.85
[2019-03-22] SELL BHEL       | Reason: HARD STOP (1%)       | PnL: Rs.  -729.00
[2019-03-22] SELL BIOCON     | Reason: HARD STOP (1%)       | PnL: Rs.  -890.40
[2019-03-22] BUY  CANFINHOME | Qty:  154 | Cost: Rs. 49834.40
[2019-03-22] SELL CERA       | Reason: TRAILING STOP        | PnL: Rs.  -297.00
[2019-03-25] BUY  3MINDIA    | Qty:    2 | Cost: Rs. 48302.90
[2019-03-25] SELL ACC        | Reason: TRAILING STOP        | PnL: Rs.  -218.55
[2019-03-25] SELL APARINDS   | Reason: HARD STOP (1%)       | PnL: Rs.  -514.30
[2019-03-25] SELL BAJAJHLDNG | Reason: HARD STOP (1%)       | PnL: Rs. -1357.30
[2019-03-25] BUY  BLS        | Qty: 1795 | Cost: Rs. 49990.75
[2019-03-26] SELL 3MINDIA    | Reason: TRAILING STOP        | PnL: Rs.  -403.90
[2019-03-26] BUY  AARTIIND   | Qty:  131 | Cost: Rs. 49937.20
[2019-03-26] BUY  ASIANPAINT | Qty:   33 | Cost: Rs. 49006.65
[2019-03-26] SELL ASTERDM    | Reason: HARD STOP (1%)       | PnL: Rs.  -722.20
[2019-03-26] BUY  BAJAJFINSV | Qty:   71 | Cost: Rs. 49614.80
[2019-03-26] BUY  BALKRISIND | Qty:   52 | Cost: Rs. 49649.60
[2019-03-26] BUY  BAYERCROP  | Qty:   11 | Cost: Rs. 47966.60
[2019-03-26] BUY  BERGEPAINT | Qty:  186 | Cost: Rs. 49866.60
[2019-03-26] BUY  CASTROLIND | Qty:  305 | Cost: Rs. 49928.50
[2019-03-26] BUY  CCL        | Qty:  170 | Cost: Rs. 49937.50
[2019-03-27] SELL ASIANPAINT | Reason: TRAILING STOP        | PnL: Rs.  -429.00
[2019-03-27] BUY  ASTRAL     | Qty:   97 | Cost: Rs. 49945.30
[2019-03-27] SELL BAJAJFINSV | Reason: TRAILING STOP        | PnL: Rs.   -53.25
[2019-03-27] BUY  BAJFINANCE | Qty:   16 | Cost: Rs. 47124.00
[2019-03-27] SELL BAYERCROP  | Reason: TRAILING STOP        | PnL: Rs.   -96.25
[2019-03-27] SELL BLS        | Reason: TRAILING STOP        | PnL: Rs.   718.00
[2019-03-27] BUY  BSE        | Qty:  244 | Cost: Rs. 49812.60
[2019-03-27] BUY  CDSL       | Qty:  211 | Cost: Rs. 49796.00
[2019-03-28] SELL AARTIIND   | Reason: TRAILING STOP        | PnL: Rs.   995.60
[2019-03-28] BUY  ACE        | Qty:  457 | Cost: Rs. 49904.40
[2019-03-28] SELL BSE        | Reason: TRAILING STOP        | PnL: Rs.  -146.40
[2019-03-28] BUY  CANBK      | Qty:  891 | Cost: Rs. 49967.28
[2019-03-28] SELL CCL        | Reason: HARD STOP (1%)       | PnL: Rs.  -977.50
[2019-03-28] BUY  CENTRALBK  | Qty: 1430 | Cost: Rs. 49978.50
[2019-03-29] SELL BERGEPAINT | Reason: TRAILING STOP        | PnL: Rs.   316.20
[2019-03-29] BUY  BLUEDART   | Qty:   13 | Cost: Rs. 46720.05
[2019-03-29] SELL CANBK      | Reason: HARD STOP (1%)       | PnL: Rs.  -935.55
[2019-03-29] BUY  CENTURYPLY | Qty:  240 | Cost: Rs. 49992.00
[2019-04-01] SELL ACE        | Reason: TRAILING STOP        | PnL: Rs.  2262.15
[2019-04-01] BUY  APARINDS   | Qty:   73 | Cost: Rs. 49786.00
[2019-04-01] SELL BAJFINANCE | Reason: TRAILING STOP        | PnL: Rs.   899.20
[2019-04-01] SELL BALKRISIND | Reason: TRAILING STOP        | PnL: Rs.  1866.80
[2019-04-01] BUY  BALRAMCHIN | Qty:  358 | Cost: Rs. 49958.90
[2019-04-01] BUY  BANKBARODA | Qty:  376 | Cost: Rs. 49895.20
[2019-04-01] SELL BLUEDART   | Reason: TRAILING STOP        | PnL: Rs.  -404.95
[2019-04-01] BUY  BLUESTARCO | Qty:  143 | Cost: Rs. 49907.00
[2019-04-01] SELL CASTROLIND | Reason: TRAILING STOP        | PnL: Rs.   671.00
[2019-04-01] SELL CDSL       | Reason: TRAILING STOP        | PnL: Rs.   991.70
[2019-04-01] BUY  CERA       | Qty:   16 | Cost: Rs. 48000.80
[2019-04-02] BUY  3MINDIA    | Qty:    2 | Cost: Rs. 48608.00
[2019-04-02] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.  -109.50
[2019-04-02] SELL ASTRAL     | Reason: TRAILING STOP        | PnL: Rs.  2483.20
[2019-04-02] BUY  ATGL       | Qty:  377 | Cost: Rs. 49877.10
[2019-04-02] BUY  BAJAJHLDNG | Qty:   14 | Cost: Rs. 47929.70
[2019-04-02] SELL BALRAMCHIN | Reason: TRAILING STOP        | PnL: Rs.  -358.00
[2019-04-02] BUY  BEL        | Qty: 1488 | Cost: Rs. 49996.80
[2019-04-02] SELL CANFINHOME | Reason: TRAILING STOP        | PnL: Rs.  4019.40
[2019-04-02] SELL CERA       | Reason: HARD STOP (1%)       | PnL: Rs. -1374.40
[2019-04-03] SELL 3MINDIA    | Reason: HARD STOP (1%)       | PnL: Rs.  -641.00
[2019-04-03] BUY  ASTRAZEN   | Qty:   25 | Cost: Rs. 49947.50
[2019-04-03] SELL ATGL       | Reason: HARD STOP (1%)       | PnL: Rs. -1432.60
[2019-04-03] BUY  BAJAJFINSV | Qty:   67 | Cost: Rs. 49590.05
[2019-04-03] SELL BAJAJHLDNG | Reason: TRAILING STOP        | PnL: Rs.  -243.60
[2019-04-03] BUY  BANDHANBNK | Qty:   90 | Cost: Rs. 49518.00
[2019-04-03] SELL BANKBARODA | Reason: TRAILING STOP        | PnL: Rs.  -244.40
[2019-04-03] SELL BEL        | Reason: HARD STOP (1%)       | PnL: Rs. -1785.60
[2019-04-03] SELL BLUESTARCO | Reason: TRAILING STOP        | PnL: Rs.  -350.35
[2019-04-03] BUY  BORORENEW  | Qty:  680 | Cost: Rs. 49946.00
[2019-04-03] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.   715.00
[2019-04-03] SELL CENTURYPLY | Reason: TRAILING STOP        | PnL: Rs.   348.00
[2019-04-04] SELL ASTRAZEN   | Reason: TRAILING STOP        | PnL: Rs.  -100.00
[2019-04-04] SELL BAJAJFINSV | Reason: HARD STOP (1%)       | PnL: Rs.  -556.10
[2019-04-04] SELL BANDHANBNK | Reason: TRAILING STOP        | PnL: Rs.  -396.00
[2019-04-05] BUY  ABB        | Qty:   46 | Cost: Rs. 49546.60
[2019-04-05] BUY  BATAINDIA  | Qty:   35 | Cost: Rs. 49546.00
[2019-04-05] BUY  BDL        | Qty:  347 | Cost: Rs. 49881.25
[2019-04-05] BUY  CESC       | Qty:  683 | Cost: Rs. 49995.60
[2019-04-08] SELL BATAINDIA  | Reason: HARD STOP (1%)       | PnL: Rs.  -631.75
[2019-04-08] SELL BORORENEW  | Reason: TRAILING STOP        | PnL: Rs.  -170.00
[2019-04-08] BUY  BSE        | Qty:  242 | Cost: Rs. 49948.80
[2019-04-08] BUY  CGCL       | Qty: 1175 | Cost: Rs. 49996.25
[2019-04-09] BUY  ADANIENSOL | Qty:  224 | Cost: Rs. 49918.40
[2019-04-09] BUY  AIAENG     | Qty:   28 | Cost: Rs. 49627.20
[2019-04-09] BUY  ASHOKLEY   | Qty:  576 | Cost: Rs. 49968.00
[2019-04-09] BUY  BIOCON     | Qty:  161 | Cost: Rs. 49813.40
[2019-04-09] SELL CESC       | Reason: TRAILING STOP        | PnL: Rs.  -170.75
[2019-04-10] BUY  3MINDIA    | Qty:    2 | Cost: Rs. 48588.60
[2019-04-10] SELL ABB        | Reason: TRAILING STOP        | PnL: Rs.   144.90
[2019-04-10] BUY  ABFRL      | Qty:  227 | Cost: Rs. 49826.50
[2019-04-10] SELL ADANIENSOL | Reason: HARD STOP (1%)       | PnL: Rs. -1355.20
[2019-04-10] BUY  AMBER      | Qty:   59 | Cost: Rs. 49250.25
[2019-04-10] BUY  APARINDS   | Qty:   73 | Cost: Rs. 49716.65
[2019-04-10] SELL ASHOKLEY   | Reason: TRAILING STOP        | PnL: Rs.   -86.40
[2019-04-10] BUY  ASTRAZEN   | Qty:   24 | Cost: Rs. 48266.40
[2019-04-10] SELL BDL        | Reason: TRAILING STOP        | PnL: Rs.   746.05
[2019-04-10] SELL CGCL       | Reason: TRAILING STOP        | PnL: Rs.  -176.25
[2019-04-11] BUY  AAVAS      | Qty:   42 | Cost: Rs. 48915.30
[2019-04-11] BUY  ABBOTINDIA | Qty:    6 | Cost: Rs. 44206.20
[2019-04-11] SELL ABFRL      | Reason: TRAILING STOP        | PnL: Rs.   -22.70
[2019-04-11] SELL AIAENG     | Reason: TRAILING STOP        | PnL: Rs.  -431.20
[2019-04-11] BUY  ALKYLAMINE | Qty:  146 | Cost: Rs. 49683.80
[2019-04-11] BUY  ASTERDM    | Qty:  324 | Cost: Rs. 49896.00
[2019-04-12] SELL AMBER      | Reason: TRAILING STOP        | PnL: Rs.  -292.05
[2019-04-12] SELL ASTERDM    | Reason: HARD STOP (1%)       | PnL: Rs.  -502.20
[2019-04-12] BUY  AVANTIFEED | Qty:  125 | Cost: Rs. 49706.25
[2019-04-12] BUY  BATAINDIA  | Qty:   35 | Cost: Rs. 49281.75
[2019-04-12] SELL BIOCON     | Reason: TRAILING STOP        | PnL: Rs.   821.10
[2019-04-12] SELL BSE        | Reason: TRAILING STOP        | PnL: Rs.   411.40
[2019-04-12] BUY  CENTRALBK  | Qty: 1422 | Cost: Rs. 49983.30
[2019-04-15] BUY  ABCAPITAL  | Qty:  489 | Cost: Rs. 49926.90
[2019-04-15] SELL ALKYLAMINE | Reason: TRAILING STOP        | PnL: Rs.  1189.90
[2019-04-15] BUY  APOLLOHOSP | Qty:   39 | Cost: Rs. 49584.60
[2019-04-15] SELL CENTRALBK  | Reason: TRAILING STOP        | PnL: Rs.  -213.30
[2019-04-16] SELL 3MINDIA    | Reason: TRAILING STOP        | PnL: Rs.  1260.10
[2019-04-16] SELL AAVAS      | Reason: HARD STOP (1%)       | PnL: Rs.  -529.20
[2019-04-16] BUY  ABB        | Qty:   45 | Cost: Rs. 49668.75
[2019-04-16] SELL ABCAPITAL  | Reason: HARD STOP (1%)       | PnL: Rs.  -513.45
[2019-04-16] BUY  ADANIENSOL | Qty:  217 | Cost: Rs. 49931.70
[2019-04-16] BUY  ADANIGREEN | Qty: 1123 | Cost: Rs. 49973.50
[2019-04-16] BUY  ADANIPORTS | Qty:  126 | Cost: Rs. 49851.90
[2019-04-18] SELL ABBOTINDIA | Reason: TRAILING STOP        | PnL: Rs.  2744.40
[2019-04-18] SELL ADANIENSOL | Reason: HARD STOP (1%)       | PnL: Rs. -1247.75
[2019-04-18] SELL ADANIPORTS | Reason: HARD STOP (1%)       | PnL: Rs.  -642.60
[2019-04-18] BUY  AIAENG     | Qty:   27 | Cost: Rs. 48803.85
[2019-04-18] BUY  AJANTPHARM | Qty:   73 | Cost: Rs. 49979.45
[2019-04-18] BUY  APLLTD     | Qty:   93 | Cost: Rs. 49806.15
[2019-04-18] SELL APOLLOHOSP | Reason: TRAILING STOP        | PnL: Rs.     7.80
[2019-04-18] SELL ASTRAZEN   | Reason: TRAILING STOP        | PnL: Rs.  6109.20
[2019-04-18] BUY  ATGL       | Qty:  354 | Cost: Rs. 49949.40
[2019-04-18] BUY  AUBANK     | Qty:  162 | Cost: Rs. 49968.90
[2019-04-18] SELL AVANTIFEED | Reason: TRAILING STOP        | PnL: Rs.    87.50
[2019-04-18] BUY  BALRAMCHIN | Qty:  341 | Cost: Rs. 49854.20
[2019-04-18] SELL BATAINDIA  | Reason: TRAILING STOP        | PnL: Rs.   460.25
[2019-04-18] BUY  BAYERCROP  | Qty:   11 | Cost: Rs. 46790.15
[2019-04-22] SELL ADANIGREEN | Reason: TRAILING STOP        | PnL: Rs.   280.75
[2019-04-22] SELL AIAENG     | Reason: TRAILING STOP        | PnL: Rs.  -201.15
[2019-04-22] SELL AJANTPHARM | Reason: HARD STOP (1%)       | PnL: Rs.  -584.00
[2019-04-22] SELL APARINDS   | Reason: TRAILING STOP        | PnL: Rs.   350.40
[2019-04-22] SELL AUBANK     | Reason: HARD STOP (1%)       | PnL: Rs.  -712.80
[2019-04-22] SELL BALRAMCHIN | Reason: HARD STOP (1%)       | PnL: Rs.  -971.85
[2019-04-22] SELL BAYERCROP  | Reason: HARD STOP (1%)       | PnL: Rs.  -595.10
[2019-04-23] SELL APLLTD     | Reason: TRAILING STOP        | PnL: Rs.   669.60
[2019-04-24] BUY  ASTRAL     | Qty:   89 | Cost: Rs. 49675.35
[2019-04-24] BUY  BAJAJ-AUTO | Qty:   16 | Cost: Rs. 49212.80
[2019-04-24] BUY  BANDHANBNK | Qty:   82 | Cost: Rs. 49651.00
[2019-04-24] BUY  BLS        | Qty: 1485 | Cost: Rs. 49970.25
[2019-04-25] SELL ASTRAL     | Reason: HARD STOP (1%)       | PnL: Rs.  -863.30
[2019-04-25] SELL ATGL       | Reason: TRAILING STOP        | PnL: Rs.  1787.70
[2019-04-25] BUY  AUROPHARMA | Qty:   62 | Cost: Rs. 49324.10
[2019-04-25] BUY  BAJAJFINSV | Qty:   65 | Cost: Rs. 49851.75
[2019-04-25] BUY  BAJFINANCE | Qty:   16 | Cost: Rs. 49296.00
[2019-04-25] SELL BANDHANBNK | Reason: HARD STOP (1%)       | PnL: Rs. -1234.10
[2019-04-25] BUY  BIOCON     | Qty:  161 | Cost: Rs. 49926.10
[2019-04-25] SELL BLS        | Reason: HARD STOP (1%)       | PnL: Rs. -1113.75
[2019-04-26] BUY  AAVAS      | Qty:   42 | Cost: Rs. 48976.20
[2019-04-26] SELL ABB        | Reason: TRAILING STOP        | PnL: Rs.  2443.50
[2019-04-26] BUY  AXISBANK   | Qty:   65 | Cost: Rs. 49393.50
[2019-04-26] SELL BAJAJ-AUTO | Reason: HARD STOP (1%)       | PnL: Rs.  -498.40
[2019-04-26] BUY  BLUESTARCO | Qty:  151 | Cost: Rs. 49754.50
[2019-04-26] BUY  CCL        | Qty:  192 | Cost: Rs. 49776.00
[2019-04-30] BUY  AARTIIND   | Qty:  123 | Cost: Rs. 49894.95
[2019-04-30] BUY  ASIANPAINT | Qty:   34 | Cost: Rs. 49747.10
[2019-04-30] SELL AUROPHARMA | Reason: TRAILING STOP        | PnL: Rs.  1457.00
[2019-04-30] SELL BAJAJFINSV | Reason: HARD STOP (1%)       | PnL: Rs.  -968.50
[2019-04-30] SELL BAJFINANCE | Reason: TRAILING STOP        | PnL: Rs.   239.20
[2019-04-30] BUY  BALRAMCHIN | Qty:  332 | Cost: Rs. 49999.20
[2019-04-30] BUY  BERGEPAINT | Qty:  188 | Cost: Rs. 49970.40
[2019-04-30] SELL BIOCON     | Reason: HARD STOP (1%)       | PnL: Rs. -2149.35
[2019-04-30] BUY  BLUEDART   | Qty:   15 | Cost: Rs. 49345.50
[2019-04-30] BUY  BOSCHLTD   | Qty:    2 | Cost: Rs. 36037.90
[2019-04-30] SELL CCL        | Reason: TRAILING STOP        | PnL: Rs.   -67.20
[2019-05-02] SELL AARTIIND   | Reason: HARD STOP (1%)       | PnL: Rs.  -977.85
[2019-05-02] BUY  AJANTPHARM | Qty:   69 | Cost: Rs. 49352.25
[2019-05-02] SELL ASIANPAINT | Reason: HARD STOP (1%)       | PnL: Rs.  -902.70
[2019-05-02] SELL AXISBANK   | Reason: TRAILING STOP        | PnL: Rs.  -490.75
